"Geo_GEOID","Geo_NAME","SE_T002_001","SE_T002_002","SE_T002_003","SE_T012_001","SE_T012_002","SE_T012_003","SE_T057_001","SE_T098_001","SE_T104_001","B25077001","B25077001s","lng","lat"
"05000US21071","Floyd County, Kentucky","38144","96.973","393.3466132","41","39.2","42.6","30540","1979","543","69400","3124.848485", -82.74570477785944, 37.55712156367228
"05000US21073","Franklin County, Kentucky","49982","240.5859","207.7511649","40.8","39.4","42.1","50999","1975","699","138800","2307.878788", -84.87705175601222, 38.239167791534435
"05000US21075","Fulton County, Kentucky","6323","30.70449","205.9308136","43","38.1","45.8","26841","1970","455","61600","3126.666667", -89.18736232078567, 36.55404202803439
"05000US21077","Gallatin County, Kentucky","8543","86.87206","98.34002629","37.2","37.3","36.8","51180","1991","701","108700","5246.666667", -84.85928447731223, 38.756844701074954
"05000US21079","Garrard County, Kentucky","17051","74.1097","230.0778289","42.4","41.4","44.1","46373","1988","664","129500","5732.727273", -84.53766286751744, 37.639598002156575
"05000US21081","Grant County, Kentucky","24705","95.76878","257.9650809","36.6","35.3","37.8","44191","1988","717","122000","4831.515152", -84.62458415474056, 38.64881341282351
"05000US21083","Graves County, Kentucky","37379","67.74625","551.7500653","40.3","39.1","41.2","40268","1975","592","94400","2355.757576", -88.65120017449276, 36.72310326085101
"05000US21085","Grayson County, Kentucky","26092","52.32716","498.6320925","40","39.1","41.2","36129","1980","529","102700","3724.242424", -86.34391232635392, 37.46081276706681
"05000US21087","Green County, Kentucky","11123","38.8863","286.0390457","44","43.5","44.7","36681","1975","531","75000","2356.969697", -85.55312219094559, 37.26403661985702
"05000US21089","Greenup County, Kentucky","36255","105.2542","344.4516716","43","41.4","44.6","46771","1975","642","99700","2213.939394", -82.92234947042417, 38.54569237300938
"05000US21091","Hancock County, Kentucky","8716","46.4473","187.6535521","41.4","40.1","42.2","49375","1978","549","105600","4947.272727", -86.77790786161965, 37.84148461705154
"05000US21093","Hardin County, Kentucky","107573","172.5867","623.2982948","36","34.4","38.3","51541","1985","765","145700","2045.454545", -85.96344701654019, 37.69796178856878
"05000US21095","Harlan County, Kentucky","28031","60.17464","465.8274185","41.2","40.1","42.3","25350","1974","462","52700","1969.69697", -83.21799374414395, 36.85694555537874
"05000US21097","Harrison County, Kentucky","18629","60.80667","306.3644279","42.4","41","43.1","40164","1975","600","123700","4915.757576", -84.33135666594019, 38.44181929383017
"05000US21099","Hart County, Kentucky","18510","44.87506","412.4785011","40.8","40.4","41.1","35738","1980","479","83600","3249.69697", -85.88469062770467, 37.29993033882411
"05000US21101","Henderson County, Kentucky","46362","106.2174","436.4821212","40.2","39","41.6","41630","1976","622","113500","2679.393939", -87.5730269007723, 37.79595851305947
"05000US21103","Henry County, Kentucky","15528","54.24141","286.275748","41.5","39.8","43.5","50412","1977","741","122300","4043.030303", -85.1189159518766, 38.448466460770895
"05000US21105","Hickman County, Kentucky","4691","19.36234","242.2744816","47.3","44.9","47.8","39756","1974","527","68200","4984.242424", -88.9761444568029, 36.67812950321776
"05000US21107","Hopkins County, Kentucky","46359","85.53384","541.9960247","41","39.1","43","43169","1974","611","92500","3007.272727", -87.5408362449241, 37.30883940126757
"05000US21109","Jackson County, Kentucky","13357","38.69386","345.1968673","40.6","40.3","42.1","30884","1983","532","79400","8109.69697", -84.00575204134509, 37.419765485493755
"05000US21111","Jefferson County, Kentucky","759724","1996.774","380.4757582","38","36.5","39.8","50099","1969","770","154100","662.4242424", -85.6594582258101, 38.18713296777284
"05000US21113","Jessamine County, Kentucky","51015","296.3892","172.1216809","37.6","36.1","38.4","52748","1989","795","160500","3152.121212", -84.58093491261936, 37.87203709187356
"05000US21115","Johnson County, Kentucky","23280","88.86921","261.9580075","41.6","40.8","42.3","35060","1979","553","83800","4736.969697", -82.83151893605324, 37.84664590730901
"05000US21117","Kenton County, Kentucky","163393","1019.601","160.251961","36.7","35.8","37.7","56568","1972","751","147000","1564.242424", -84.53333663592896, 38.93340262200198
"05000US21119","Knott County, Kentucky","15884","45.18687","351.5180456","41.3","40.4","41.9","28165","1984","474","50900","2467.272727", -82.9541408386384, 37.35404751985036
"05000US21121","Knox County, Kentucky","31740","82.16441","386.2986485","40.1","38","42","26553","1983","540","77000","3066.666667", -83.85404218069453, 36.89064766837141
"05000US21123","Larue County, Kentucky","14127","54.01623","261.532492","40.8","40","43.2","41050","1981","661","111600","5596.363636", -85.69792919646714, 37.54579777626737
"05000US21125","Laurel County, Kentucky","59950","138.147","433.957989","39.1","38.1","40.2","36139","1987","602","99900","2881.818182", -84.11780440609651, 37.11066965698813
"05000US21127","Lawrence County, Kentucky","15870","38.18621","415.5950437","41.1","39.7","41.9","35016","1985","508","82800","4053.939394", -82.73473514862916, 38.06787198766353
"05000US21129","Lee County, Kentucky","6896","33.01777","208.8572333","42.8","40.7","45.2","21185","1980","456","63800","3930.909091", -83.71619560369959, 37.594807767915306
"05000US21131","Leslie County, Kentucky","10869","27.11527","400.8442356","41.7","40.8","42.6","25282","1982","439","44200","3317.575758", -83.38114051902765, 37.094059607887836
"05000US21133","Letcher County, Kentucky","23382","69.19513","337.9139548","41.7","40.4","43.4","29181","1977","548","57300","2292.121212", -82.85531274971066, 37.12117476454608
"05000US21135","Lewis County, Kentucky","13646","28.26216","482.8363745","40.9","40.2","42","29088","1978","413","63500","3391.515152", -83.37807131497098, 38.53158763345232
"05000US21137","Lincoln County, Kentucky","24424","73.40428","332.732649","40.5","38.8","42.6","35185","1987","605","89400","3020.606061", -84.66081013358881, 37.45535295773658
"05000US21139","Livingston County, Kentucky","9353","29.86952","313.1285427","46.5","46.1","47.3","43333","1978","607","88700","4130.909091", -88.35372046890193, 37.2096260700326
"05000US21141","Logan County, Kentucky","26757","48.46126","552.1317442","40.6","39.6","41.5","39027","1976","614","96500","4303.636364", -86.87891919399655, 36.85968523014746
"05000US21143","Lyon County, Kentucky","8325","38.93085","213.8406819","49","45.5","52.8","47861","1988","449","129400","14558.18182", -88.08316019874877, 37.019100699036386
"05000US21145","McCracken County, Kentucky","65292","262.4839","248.7466907","42.4","41.3","43.7","42303","1975","634","127600","3640", -88.7126537030716, 37.05395822653944
"05000US21147","McCreary County, Kentucky","17850","41.82249","426.8037937","38.9","37.2","40.5","18972","1982","603","62500","2966.060606", -84.48422302937708, 36.73712127711355
"05000US21149","McLean County, Kentucky","9492","37.59586","252.4746462","41.4","39.5","43","43005","1976","492","98200","5829.69697", -87.2636112641677, 37.52919154384374
"05000US21151","Madison County, Kentucky","87324","199.6886","437.3008307","33.9","33.1","34.8","43707","1989","657","147400","2662.424242", -84.27800351391429, 37.720182491872094
"05000US21153","Magoffin County, Kentucky","12887","41.78066","308.4441411","41.2","40.3","42.2","29463","1984","525","56500","4364.848485", -83.06491982178481, 37.7064687022759
"05000US21155","Marion County, Kentucky","19497","56.84098","343.0095645","39.1","37.6","40.4","40392","1980","594","99700","3525.454545", -85.26963594727567, 37.55253561861136
"05000US21157","Marshall County, Kentucky","31213","103.606","301.2662236","44.8","43.6","46","45670","1981","601","115300","3775.757576", -88.32937307989909, 36.88343994093135
"05000US21159","Martin County, Kentucky","12478","54.34297","229.6157171","38.1","35.8","42","29052","1984","553","75600","4900", -82.51318039117464, 37.801601249003866
"05000US21161","Mason County, Kentucky","17229","71.74931","240.1277288","40.9","39.1","42.8","38613","1975","551","105600","5121.818182", -83.82408709096578, 38.59518639387623
"05000US21163","Meade County, Kentucky","28751","94.13473","305.4239448","37.1","37","37.3","50034","1986","775","134700","5002.424242", -86.21701728233151, 37.96965717651148
"05000US21165","Menifee County, Kentucky","6345","31.16634","203.5850297","44.1","42.9","46.1","35280","1990","536","78500","2969.69697", -83.59886480088595, 37.941386559538145
"05000US21167","Mercer County, Kentucky","21411","86.04588","248.8323869","43","40.8","45.4","46130","1973","595","134000","3615.757576", -84.87446238213782, 37.81103250236704
"05000US21169","Metcalfe County, Kentucky","9983","34.46627","289.6455242","43.5","43.1","43.7","33788","1982","476","77600","3304.242424", -85.62922747620968, 36.990531017519665
"05000US21171","Monroe County, Kentucky","10692","32.46163","329.3734735","42.7","39.8","44.4","34120","1976","538","71600","2385.454545", -85.71648012526144, 36.71215468365107
"05000US21173","Montgomery County, Kentucky","27391","138.7823","197.3667214","38.9","36.6","41.1","39750","1981","650","114500","3494.545455", -83.91315748515187, 38.03352907057029
"05000US21175","Morgan County, Kentucky","13379","35.10376","381.127301","41.2","39.4","44.1","32517","1985","532","76900","2444.848485", -83.25888276169084, 37.922282883230366
"05000US21177","Muhlenberg County, Kentucky","31216","66.83207","467.0811324","41.5","39.6","43.2","40445","1975","533","81400","3050.909091", -87.1420326665595, 37.21579071996059
"05000US21179","Nelson County, Kentucky","44875","107.4816","417.5133228","38","36.7","39.5","51408","1989","677","139000","3467.272727", -85.46595825193384, 37.805154022475904
"05000US21181","Nicholas County, Kentucky","7062","36.18402","195.1690402","42","40.8","43.7","37993","1976","526","86200","3756.969697", -84.01530120781183, 38.33554815151463
"05000US21183","Ohio County, Kentucky","24152","41.1256","587.2741341","40.6","39.1","41.6","39479","1978","511","85400","2683.030303", -86.84888306998154, 37.47818253988055
"05000US21185","Oldham County, Kentucky","63876","341.1574","187.2332381","39.1","38.7","39.8","86324","1991","838","250500","4206.060606", -85.44853684285751, 38.39947921811603
"05000US21187","Owen County, Kentucky","10673","30.39805","351.1080237","41.6","41.9","40","41597","1981","605","97000","3601.212121", -84.82810470289938, 38.519663044430345
"05000US21189","Owsley County, Kentucky","4552","23.05891","197.4074567","41.7","39.5","42.7","22106","1980","362","66200","9850.909091", -83.68310378178593, 37.41920904680339
"05000US21191","Pendleton County, Kentucky","14509","52.34895","277.1593135","41.7","41.1","42.2","49766","1981","608","102100","5548.484848", -84.36025441797949, 38.69563700048997
"05000US21193","Perry County, Kentucky","27818","81.8963","339.673444","41.1","40.3","41.5","31578","1980","572","72800","2512.727273", -83.22147581087839, 37.244301732784116
"05000US21195","Pike County, Kentucky","62791","79.80354","786.8196949","41.5","40.1","42.9","32816","1983","623","73100","2063.636364", -82.39577097726445, 37.469103672578775
"05000US21197","Powell County, Kentucky","12387","69.20892","178.9798192","38.7","38.7","38.8","34048","1981","587","80200","4800.606061", -83.82373296223312, 37.83112726405727
"05000US21199","Pulaski County, Kentucky","63772","96.85754","658.4102413","41.8","40.7","43.2","34673","1984","613","109100","2576.969697", -84.57724947726022, 37.10386528005488
"05000US21201","Robertson County, Kentucky","2191","21.92903","99.91321659","47.7","47.6","48","30964","1973","535","115000","7436.363636", -84.05203468283071, 38.5188143785069
"05000US21203","Rockcastle County, Kentucky","16893","53.36675","316.5453925","42.3","41.4","42.7","33500","1986","514","75100","3078.181818", -84.31600975597733, 37.36505734063534
"05000US21205","Rowan County, Kentucky","24302","86.84919","279.8183899","31","30.9","31.3","36216","1986","620","117300","5613.939394", -83.42110316537014, 38.196255437098706
"05000US21207","Russell County, Kentucky","17684","69.71609","253.6573668","43.4","41.7","44.4","31539","1982","519","88600","4446.060606", -85.05865143331131, 36.991090642014505
"05000US21209","Scott County, Kentucky","51348","182.2335","281.7703001","36.1","35.4","36.7","64329","1993","789","167700","2403.030303", -84.5839152097861, 38.29155376556108
"05000US21211","Shelby County, Kentucky","44967","118.4472","379.6376508","38.5","37.6","39.2","61737","1989","825","176800","4452.727273", -85.19477494791374, 38.2154495633411
"05000US21213","Simpson County, Kentucky","17856","76.24141","234.2034264","40.1","37.8","42","42288","1977","678","119700","5729.090909", -86.58224152099324, 36.74194960218637
"05000US21215","Spencer County, Kentucky","17798","95.34063","186.678017","40.6","40.8","40.5","65700","1996","582","186100","7321.212121", -85.32783081312198, 38.03252105672826
"05000US21217","Taylor County, Kentucky","25315","95.04878","266.3369128","38.6","36.5","40.1","32977","1979","592","104300","3876.969697", -85.32793622985707, 37.36646789294635
"05000US21219","Todd County, Kentucky","12465","33.28467","374.4967467","37.2","36.4","37.9","41306","1974","592","89700","4767.878788", -87.17923750598844, 36.835678842510745
"05000US21221","Trigg County, Kentucky","14267","32.3197","441.4335696","45.1","44.8","45.4","45032","1986","564","116600","4982.424242", -87.87335278270685, 36.80635867581019
"05000US21223","Trimble County, Kentucky","8751","57.70605","151.6478872","40.9","39.6","41.6","45935","1983","730","114400","5472.121212", -85.33748627208972, 38.613029247814524
"05000US21225","Union County, Kentucky","15065","43.94063","342.8489707","37.7","33.9","42.6","41255","1974","558","82100","4221.212121", -87.94534345497296, 37.65845811353766
"05000US21227","Warren County, Kentucky","121066","223.533","541.6024352","32.9","31.9","34","46929","1988","703","146100","2475.757576", -86.42380702736388, 36.99357344980514
